budget,seed_id,seed,pair_id,expected_verdict,safety_category,mutation_operator,verdict,runtime_ms,counterexample
32,2,26272066,ballotbox_unsafe_behavior_02_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.4858,"{""active"": true, ""amount"": 29497, ""balance"": 601647, ""call_ok"": true, ""limit"": 29716, ""owner_zero"": true, ""sender_owner"": true, ""total"": 865005}"
32,2,26272067,ballotbox_unsafe_behavior_03_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.4135,"{""active"": true, ""amount"": 30367, ""balance"": 349101, ""call_ok"": true, ""limit"": 55023, ""owner_zero"": true, ""sender_owner"": false, ""total"": 438059}"
32,2,26272068,governancevote_safe_01_add_function,Safe,safe,add_function,Safe,0.0,
32,2,26272069,governancevote_safe_02_add_event,Safe,safe,add_event,Safe,0.0,
32,2,26272070,governancevote_safe_03_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,2,26272071,governancevote_unsafe_behavior_01_omit_event,Unsafe,behavior,omit_event,Unsafe,0.3749,"{""active"": true, ""amount"": 20345, ""balance"": 369471, ""call_ok"": false, ""limit"": 53673, ""owner_zero"": false, ""sender_owner"": true, ""total"": 302150}"
32,2,26272072,governancevote_unsafe_behavior_02_remove_require,Unsafe,behavior,remove_require,Unsafe,0.3275,"{""active"": false, ""amount"": 66, ""balance"": 633736, ""call_ok"": false, ""limit"": 24486, ""owner_zero"": true, ""sender_owner"": false, ""total"": 847657}"
32,2,26272073,governancevote_unsafe_behavior_03_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.3444,"{""active"": true, ""amount"": 3871, ""balance"": 884824, ""call_ok"": true, ""limit"": 22549, ""owner_zero"": false, ""sender_owner"": false, ""total"": 617536}"
32,2,26272074,assetregistry_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,0.5303,
32,2,26272075,assetregistry_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.5778,
32,2,26272076,assetregistry_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,0.5814,
32,2,26272077,assetregistry_unsafe_behavior_01_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.408,"{""active"": false, ""amount"": 38418, ""balance"": 833406, ""call_ok"": true, ""limit"": 17502, ""owner_zero"": true, ""sender_owner"": false, ""total"": 315309}"
32,2,26272078,assetregistry_unsafe_behavior_02_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.3514,"{""active"": true, ""amount"": 35945, ""balance"": 791962, ""call_ok"": true, ""limit"": 5285, ""owner_zero"": true, ""sender_owner"": true, ""total"": 542387}"
32,2,26272079,assetregistry_unsafe_behavior_03_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.3522,"{""active"": true, ""amount"": 19469, ""balance"": 956945, ""call_ok"": true, ""limit"": 32027, ""owner_zero"": false, ""sender_owner"": true, ""total"": 397170}"
32,2,26272080,claimregistry_safe_01_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.5351,
32,2,26272081,claimregistry_safe_02_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,0.886,
32,2,26272082,claimregistry_safe_03_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
32,2,26272083,claimregistry_unsafe_behavior_01_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.4472,"{""active"": true, ""amount"": 1947, ""balance"": 226269, ""call_ok"": true, ""limit"": 16629, ""owner_zero"": false, ""sender_owner"": false, ""total"": 660453}"
32,2,26272084,claimregistry_unsafe_behavior_02_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.3296,
32,2,26272085,claimregistry_unsafe_behavior_03_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.3104,
32,2,26272086,rolemanager_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,2,26272087,rolemanager_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,0.5672,
32,2,26272088,rolemanager_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,0.5161,
32,2,26272089,rolemanager_unsafe_behavior_01_revert_data_change,Unsafe,behavior,revert_data_change,Safe,0.5087,
32,2,26272090,rolemanager_unsafe_behavior_02_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.3301,
32,2,26272091,rolemanager_unsafe_behavior_03_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.354,"{""active"": true, ""amount"": 35425, ""balance"": 342134, ""call_ok"": true, ""limit"": 64071, ""owner_zero"": true, ""sender_owner"": false, ""total"": 59832}"
32,2,26272092,permissionbook_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,2,26272093,permissionbook_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,0.5166,
32,2,26272094,permissionbook_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,0.4746,
32,2,26272095,permissionbook_unsafe_behavior_01_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,0.4935,
32,2,26272096,permissionbook_unsafe_behavior_02_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.3256,"{""active"": true, ""amount"": 19562, ""balance"": 864623, ""call_ok"": true, ""limit"": 32389, ""owner_zero"": false, ""sender_owner"": true, ""total"": 539122}"
32,2,26272097,permissionbook_unsafe_behavior_03_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.366,"{""active"": true, ""amount"": 7781, ""balance"": 641404, ""call_ok"": true, ""limit"": 16618, ""owner_zero"": false, ""sender_owner"": false, ""total"": 303151}"
32,2,26272098,escrowdesk_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
32,2,26272099,escrowdesk_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
32,2,26272100,escrowdesk_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
32,2,26272101,escrowdesk_unsafe_behavior_01_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.4171,"{""active"": true, ""amount"": 4491, ""balance"": 434030, ""call_ok"": false, ""limit"": 58991, ""owner_zero"": true, ""sender_owner"": true, ""total"": 739072}"
32,2,26272102,escrowdesk_unsafe_behavior_02_omit_event,Unsafe,behavior,omit_event,Unsafe,0.3605,"{""active"": true, ""amount"": 23774, ""balance"": 590289, ""call_ok"": false, ""limit"": 62600, ""owner_zero"": false, ""sender_owner"": false, ""total"": 309174}"
32,2,26272103,escrowdesk_unsafe_behavior_03_remove_require,Unsafe,behavior,remove_require,Unsafe,0.3297,"{""active"": false, ""amount"": 29064, ""balance"": 559618, ""call_ok"": false, ""limit"": 46493, ""owner_zero"": false, ""sender_owner"": true, ""total"": 1000178}"
32,2,26272104,milestoneescrow_safe_01_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
32,2,26272105,milestoneescrow_safe_02_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
32,2,26272106,milestoneescrow_safe_03_add_function,Safe,safe,add_function,Safe,0.0,
32,2,26272107,milestoneescrow_unsafe_behavior_01_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.3395,"{""active"": true, ""amount"": 11273, ""balance"": 544641, ""call_ok"": false, ""limit"": 64543, ""owner_zero"": true, ""sender_owner"": false, ""total"": 996004}"
32,2,26272108,milestoneescrow_unsafe_behavior_02_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.3499,"{""active"": true, ""amount"": 37563, ""balance"": 418655, ""call_ok"": true, ""limit"": 49383, ""owner_zero"": true, ""sender_owner"": false, ""total"": 504250}"
32,2,26272109,milestoneescrow_unsafe_behavior_03_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.3773,"{""active"": false, ""amount"": 30400, ""balance"": 676223, ""call_ok"": true, ""limit"": 7834, ""owner_zero"": false, ""sender_owner"": true, ""total"": 916155}"
32,2,26272110,crowdfund_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,0.5533,
32,2,26272111,crowdfund_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.5888,
32,2,26272112,crowdfund_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,0.5547,
32,2,26272113,crowdfund_unsafe_behavior_01_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.3743,"{""active"": true, ""amount"": 21111, ""balance"": 631310, ""call_ok"": true, ""limit"": 32329, ""owner_zero"": false, ""sender_owner"": true, ""total"": 807627}"
32,2,26272114,crowdfund_unsafe_behavior_02_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.3817,"{""active"": true, ""amount"": 21534, ""balance"": 975339, ""call_ok"": true, ""limit"": 65339, ""owner_zero"": true, ""sender_owner"": false, ""total"": 265183}"
32,2,26272115,crowdfund_unsafe_behavior_03_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.3197,
32,2,26272116,campaignvault_safe_01_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,0.731,
32,2,26272117,campaignvault_safe_02_extract_internal_function,Safe,safe,extract_internal_function,Safe,0.5425,
32,2,26272118,campaignvault_safe_03_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.5048,
32,2,26272119,campaignvault_unsafe_behavior_01_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.3335,
32,2,26272120,campaignvault_unsafe_behavior_02_revert_data_change,Unsafe,behavior,revert_data_change,Safe,0.5002,
32,2,26272121,campaignvault_unsafe_behavior_03_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.3175,
32,2,26272122,markethub_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,2,26272123,markethub_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,0.5379,
32,2,26272124,markethub_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,0.5503,
32,2,26272125,markethub_unsafe_behavior_01_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.354,"{""active"": true, ""amount"": 34329, ""balance"": 776166, ""call_ok"": true, ""limit"": 39928, ""owner_zero"": false, ""sender_owner"": false, ""total"": 751332}"
32,2,26272126,markethub_unsafe_behavior_02_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,0.539,
32,2,26272127,markethub_unsafe_behavior_03_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.3479,"{""active"": true, ""amount"": 10000, ""balance"": 438016, ""call_ok"": true, ""limit"": 33017, ""owner_zero"": true, ""sender_owner"": true, ""total"": 746404}"
32,2,26272128,listingmarket_safe_01_add_function,Safe,safe,add_function,Safe,0.0,
32,2,26272129,listingmarket_safe_02_add_event,Safe,safe,add_event,Safe,0.0,
32,2,26272130,listingmarket_safe_03_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,2,26272131,listingmarket_unsafe_behavior_01_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.3931,"{""active"": true, ""amount"": 34565, ""balance"": 158640, ""call_ok"": true, ""limit"": 47614, ""owner_zero"": true, ""sender_owner"": false, ""total"": 415872}"
32,2,26272132,listingmarket_unsafe_behavior_02_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.3761,"{""active"": true, ""amount"": 7789, ""balance"": 292484, ""call_ok"": false, ""limit"": 16740, ""owner_zero"": true, ""sender_owner"": false, ""total"": 1024105}"
32,2,26272133,listingmarket_unsafe_behavior_03_omit_event,Unsafe,behavior,omit_event,Unsafe,0.3528,"{""active"": true, ""amount"": 283, ""balance"": 556971, ""call_ok"": true, ""limit"": 33595, ""owner_zero"": false, ""sender_owner"": false, ""total"": 990333}"
32,2,26272134,rewardpool_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
32,2,26272135,rewardpool_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
32,2,26272136,rewardpool_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
32,2,26272137,rewardpool_unsafe_behavior_01_remove_require,Unsafe,behavior,remove_require,Unsafe,0.3941,"{""active"": false, ""amount"": 15590, ""balance"": 94501, ""call_ok"": true, ""limit"": 48642, ""owner_zero"": false, ""sender_owner"": true, ""total"": 275529}"
32,2,26272138,rewardpool_unsafe_behavior_02_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.3667,"{""active"": true, ""amount"": 46609, ""balance"": 100306, ""call_ok"": false, ""limit"": 62930, ""owner_zero"": false, ""sender_owner"": true, ""total"": 246477}"
32,2,26272139,rewardpool_unsafe_behavior_03_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.3729,"{""active"": false, ""amount"": 41693, ""balance"": 614698, ""call_ok"": true, ""limit"": 38772, ""owner_zero"": false, ""sender_owner"": false, ""total"": 991256}"
32,2,26272140,incentivevault_safe_01_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.5474,
32,2,26272141,incentivevault_safe_02_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,0.591,
32,2,26272142,incentivevault_safe_03_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
32,2,26272143,incentivevault_unsafe_behavior_01_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.3749,"{""active"": false, ""amount"": 29185, ""balance"": 86661, ""call_ok"": true, ""limit"": 42171, ""owner_zero"": true, ""sender_owner"": true, ""total"": 43669}"
32,2,26272144,incentivevault_unsafe_behavior_02_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.4293,"{""active"": false, ""amount"": 54932, ""balance"": 998746, ""call_ok"": true, ""limit"": 51875, ""owner_zero"": false, ""sender_owner"": true, ""total"": 736013}"
32,2,26272145,incentivevault_unsafe_behavior_03_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.3793,"{""active"": true, ""amount"": 29135, ""balance"": 419690, ""call_ok"": true, ""limit"": 49047, ""owner_zero"": false, ""sender_owner"": false, ""total"": 1000262}"
32,3,26372026,tokenledger_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
32,3,26372027,tokenledger_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
32,3,26372028,tokenledger_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
32,3,26372029,tokenledger_unsafe_behavior_01_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.417,"{""active"": true, ""amount"": 48242, ""balance"": 188732, ""call_ok"": false, ""limit"": 51929, ""owner_zero"": true, ""sender_owner"": false, ""total"": 685305}"
32,3,26372030,tokenledger_unsafe_behavior_02_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,0.5312,
32,3,26372031,tokenledger_unsafe_behavior_03_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.5325,"{""active"": true, ""amount"": 48536, ""balance"": 493384, ""call_ok"": false, ""limit"": 61059, ""owner_zero"": true, ""sender_owner"": false, ""total"": 484592}"
32,3,26372032,tokenrewards_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,3,26372033,tokenrewards_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,0.5792,
32,3,26372034,tokenrewards_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,0.4604,
32,3,26372035,tokenrewards_unsafe_behavior_01_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.3474,"{""active"": true, ""amount"": 10042, ""balance"": 992545, ""call_ok"": true, ""limit"": 25086, ""owner_zero"": true, ""sender_owner"": true, ""total"": 414485}"
32,3,26372036,tokenrewards_unsafe_behavior_02_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.3234,"{""active"": true, ""amount"": 35168, ""balance"": 259754, ""call_ok"": true, ""limit"": 47942, ""owner_zero"": false, ""sender_owner"": true, ""total"": 712608}"
32,3,26372037,tokenrewards_unsafe_behavior_03_omit_event,Unsafe,behavior,omit_event,Unsafe,0.3069,"{""active"": true, ""amount"": 10246, ""balance"": 64549, ""call_ok"": true, ""limit"": 50265, ""owner_zero"": false, ""sender_owner"": false, ""total"": 253718}"
32,3,26372038,vaultguard_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,0.5109,
32,3,26372039,vaultguard_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.5266,
32,3,26372040,vaultguard_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,0.5745,
32,3,26372041,vaultguard_unsafe_behavior_01_remove_require,Unsafe,behavior,remove_require,Unsafe,0.3609,"{""active"": false, ""amount"": 15964, ""balance"": 371360, ""call_ok"": false, ""limit"": 52630, ""owner_zero"": false, ""sender_owner"": true, ""total"": 274300}"
32,3,26372042,vaultguard_unsafe_behavior_02_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.3589,"{""active"": true, ""amount"": 64299, ""balance"": 591132, ""call_ok"": true, ""limit"": 23281, ""owner_zero"": false, ""sender_owner"": true, ""total"": 786177}"
32,3,26372043,vaultguard_unsafe_behavior_03_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.3495,"{""active"": true, ""amount"": 53399, ""balance"": 287006, ""call_ok"": true, ""limit"": 12411, ""owner_zero"": false, ""sender_owner"": false, ""total"": 221796}"
32,3,26372044,yieldvault_safe_01_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
32,3,26372045,yieldvault_safe_02_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
32,3,26372046,yieldvault_safe_03_add_function,Safe,safe,add_function,Safe,0.0,
32,3,26372047,yieldvault_unsafe_behavior_01_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.4215,"{""active"": true, ""amount"": 64779, ""balance"": 567924, ""call_ok"": true, ""limit"": 1711, ""owner_zero"": true, ""sender_owner"": true, ""total"": 111655}"
32,3,26372048,yieldvault_unsafe_behavior_02_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.5339,"{""active"": false, ""amount"": 12394, ""balance"": 72075, ""call_ok"": true, ""limit"": 17312, ""owner_zero"": false, ""sender_owner"": true, ""total"": 433105}"
32,3,26372049,yieldvault_unsafe_behavior_03_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.3875,"{""active"": true, ""amount"": 4555, ""balance"": 612329, ""call_ok"": true, ""limit"": 62453, ""owner_zero"": true, ""sender_owner"": true, ""total"": 519586}"
